strategy,n,time
DoublingFibonacci,1728000,0.14974183300000732
DoublingFibonacci,1740000,0.1486025829999562
DoublingFibonacci,1752000,0.15102387499973702
DoublingFibonacci,1764000,0.16247120900015943
DoublingFibonacci,1776000,0.15914216600003783
DoublingFibonacci,1788000,0.15983583399975032
DoublingFibonacci,1800000,0.16615695900009086
DoublingFibonacci,1812000,0.16781766699978107
DoublingFibonacci,1824000,0.16397674999961964
DoublingFibonacci,1836000,0.16769562499985113
DoublingFibonacci,1848000,0.16921050000019022
DoublingFibonacci,1860000,0.17366633299980094
DoublingFibonacci,1872000,0.1703805829997691
DoublingFibonacci,1884000,0.17337449999968157
DoublingFibonacci,1896000,0.17962320800006637
DoublingFibonacci,1908000,0.18595237499994255
DoublingFibonacci,1920000,0.18658750000031432
DoublingFibonacci,1932000,0.18600062500036074
DoublingFibonacci,1944000,0.19896795800013933
DoublingFibonacci,1956000,0.19795812500024113
DoublingFibonacci,1968000,0.20234812500029875
DoublingFibonacci,1980000,0.1963343749998785
DoublingFibonacci,1992000,0.2043856670002242
DoublingFibonacci,2004000,0.20214329200007342
DoublingFibonacci,2016000,0.20627349999995204
DoublingFibonacci,2028000,0.21024820799993904
DoublingFibonacci,2040000,0.20601650000025984
DoublingFibonacci,2052000,0.20846250000022337
DoublingFibonacci,2064000,0.20945879200007766
DoublingFibonacci,2076000,0.21766874999957508
DoublingFibonacci,2088000,0.2148883750001005
DoublingFibonacci,2100000,0.23514329099998577
DoublingFibonacci,2112000,0.22036225000010745
DoublingFibonacci,2124000,0.237653125000179
DoublingFibonacci,2136000,0.23036729099976583
DoublingFibonacci,2148000,0.23474979200000234
DoublingFibonacci,2160000,0.23523104199966838
DoublingFibonacci,2172000,0.237015041000177
DoublingFibonacci,2184000,0.24546733299985135
DoublingFibonacci,2196000,0.24253158400006214
DoublingFibonacci,2208000,0.265453874999821
DoublingFibonacci,2220000,0.2647432500002651
DoublingFibonacci,2232000,0.25929595900015556
DoublingFibonacci,2244000,0.26467487500030984
DoublingFibonacci,2256000,0.2805680410001514
DoublingFibonacci,2268000,0.2681462499999725
DoublingFibonacci,2280000,0.2687746250003329
DoublingFibonacci,2292000,0.2666280420003204
DoublingFibonacci,2304000,0.2720322079999278
DoublingFibonacci,2316000,0.2759527909997814
DoublingFibonacci,2328000,0.2754915830000755
DoublingFibonacci,2340000,0.2800705409999864
DoublingFibonacci,2352000,0.27068837499973597
DoublingFibonacci,2364000,0.2745249579998017
DoublingFibonacci,2376000,0.27509054200027094
DoublingFibonacci,2388000,0.28665491700030543
DoublingFibonacci,2400000,0.28128237500004616
DoublingFibonacci,2412000,0.286049957999694
DoublingFibonacci,2424000,0.2882428749999235
DoublingFibonacci,2436000,0.2933784580000065
DoublingFibonacci,2448000,0.29236695800000234
DoublingFibonacci,2460000,0.300080541999705
DoublingFibonacci,2472000,0.3106753329998355
DoublingFibonacci,2484000,0.3152135840000483
DoublingFibonacci,2496000,0.31674429100030466
DoublingFibonacci,2508000,0.3188263330002883
DoublingFibonacci,2520000,0.3309801250002238
DoublingFibonacci,2532000,0.3288207919999877
DoublingFibonacci,2544000,0.3340463340000497
DoublingFibonacci,2556000,0.33213637499966353
DoublingFibonacci,2568000,0.3278767910001079
DoublingFibonacci,2580000,0.3266221249996306
DoublingFibonacci,2592000,0.3287802919999194
DoublingFibonacci,2604000,0.34098425000001953
DoublingFibonacci,2616000,0.33879183400040347
DoublingFibonacci,2628000,0.34654762499985736
DoublingFibonacci,2640000,0.3475059580000561
DoublingFibonacci,2652000,0.35776066700009324
DoublingFibonacci,2664000,0.35334000000011656
DoublingFibonacci,2676000,0.36008624999976746
DoublingFibonacci,2688000,0.3596935829996255
DoublingFibonacci,2700000,0.36747670900012963
DoublingFibonacci,2712000,0.36575700000003053
DoublingFibonacci,2724000,0.3715490409999802
DoublingFibonacci,2736000,0.3760235830000056
DoublingFibonacci,2748000,0.37446120799995697
DoublingFibonacci,2760000,0.37776862500004427
DoublingFibonacci,2772000,0.37879741699998704
DoublingFibonacci,2784000,0.39175412499980666
DoublingFibonacci,2796000,0.39095841600010317
DoublingFibonacci,2808000,0.40217729200003305
DoublingFibonacci,2820000,0.40301133399998434
DoublingFibonacci,2832000,0.41545316600013393
DoublingFibonacci,2844000,0.40622174999998606
DoublingFibonacci,2856000,0.4072040000000925
DoublingFibonacci,2868000,0.40967191699974137
DoublingFibonacci,2880000,0.4141765839999607
DoublingFibonacci,2892000,0.42344066600026053
DoublingFibonacci,2904000,0.4257435419999638
DoublingFibonacci,2916000,0.4306453330000295
DoublingFibonacci,2928000,0.42619937500012384
DoublingFibonacci,2940000,0.43801554099991336
DoublingFibonacci,2952000,0.4388139580000825
DoublingFibonacci,2964000,0.45337454199989224
DoublingFibonacci,2976000,0.4457424170000195
DoublingFibonacci,2988000,0.448745166000208
DoublingFibonacci,3000000,0.45348670899966237
DoublingFibonacci,3012000,0.4571892079998179
DoublingFibonacci,3024000,0.4577504589997261
DoublingFibonacci,3036000,0.4590090830001827
DoublingFibonacci,3048000,0.4671910410002056
DoublingFibonacci,3060000,0.4688613329999498
DoublingFibonacci,3072000,0.4758981670001958
DoublingFibonacci,3084000,0.47512483399987104
DoublingFibonacci,3096000,0.4656435420001799
DoublingFibonacci,3108000,0.40505437499996333
DoublingFibonacci,3120000,0.38294512500033306
DoublingFibonacci,3132000,0.38475712499985093
DoublingFibonacci,3144000,0.3854613749999771
DoublingFibonacci,3156000,0.3870441250001022
DoublingFibonacci,3168000,0.38977924999971947
DoublingFibonacci,3180000,0.39948350000031496
DoublingFibonacci,3192000,0.3931138750003811
DoublingFibonacci,3204000,0.38820316600003935
DoublingFibonacci,3216000,0.3874072910002724
DoublingFibonacci,3228000,0.39240666600016993
DoublingFibonacci,3240000,0.3911740829998962
DoublingFibonacci,3252000,0.39929925000024014
DoublingFibonacci,3264000,0.4053948750001837
DoublingFibonacci,3276000,0.4126699590001408
DoublingFibonacci,3288000,0.40290749999985565
DoublingFibonacci,3300000,0.40116712500002905
DoublingFibonacci,3312000,0.41077037500008373
DoublingFibonacci,3324000,0.4093826660000559
DoublingFibonacci,3336000,0.4119253750000098
DoublingFibonacci,3348000,0.4199525409999296
DoublingFibonacci,3360000,0.42961891599998125
DoublingFibonacci,3372000,0.41786845899969194
DoublingFibonacci,3384000,0.4235520409997662
DoublingFibonacci,3396000,0.43507741699977487
DoublingFibonacci,3408000,0.43732070900023245
DoublingFibonacci,3420000,0.436201500000152
DoublingFibonacci,3432000,0.439435499999945
DoublingFibonacci,3444000,0.45081095800014737
DoublingFibonacci,3456000,0.4505334580003364
DoublingFibonacci,3468000,0.44496533300025476
DoublingFibonacci,3480000,0.4449022500002684
DoublingFibonacci,3492000,0.454124917000172
DoublingFibonacci,3504000,0.44669912499966813
DoublingFibonacci,3516000,0.4567725829997471
DoublingFibonacci,3528000,0.4712056250000387
DoublingFibonacci,3540000,0.48154287499983184
DoublingFibonacci,3552000,0.46280683400027556
DoublingFibonacci,3564000,0.4673945829999866
DoublingFibonacci,3576000,0.4764419589996578
DoublingFibonacci,3588000,0.47689741700014565
DoublingFibonacci,3600000,0.4720376249997571
DoublingFibonacci,3612000,0.4902019169999221
DoublingFibonacci,3624000,0.5009015410000757
DoublingFibonacci,3636000,0.4904732499999227
DoublingFibonacci,3648000,0.48890949999986333
DoublingFibonacci,3660000,0.4956258750003144
DoublingFibonacci,3672000,0.5048383329999524
DoublingFibonacci,3684000,0.4991799589997754
DoublingFibonacci,3696000,0.5046957499998825
DoublingFibonacci,3708000,0.5131387500000528
DoublingFibonacci,3720000,0.524673249999978
DoublingFibonacci,3732000,0.5125667920001433
DoublingFibonacci,3744000,0.5147138329998597
DoublingFibonacci,3756000,0.5213286250000237
DoublingFibonacci,3768000,0.5283743750001122
DoublingFibonacci,3780000,0.530549874999906
DoublingFibonacci,3792000,0.5344059170001856
DoublingFibonacci,3804000,0.5524224999999205
DoublingFibonacci,3816000,0.5309782919998725
DoublingFibonacci,3828000,0.5300560420000693
DoublingFibonacci,3840000,0.5449926249998498
DoublingFibonacci,3852000,0.5440437079996627
DoublingFibonacci,3864000,0.5447338750000199
DoublingFibonacci,3876000,0.5541652910001176
DoublingFibonacci,3888000,0.5718933329999345
DoublingFibonacci,3900000,0.5671042500002841
DoublingFibonacci,3912000,0.558902957999635
DoublingFibonacci,3924000,0.556380832999821
DoublingFibonacci,3936000,0.5683549580003273
DoublingFibonacci,3948000,0.5738622920002854
DoublingFibonacci,3960000,0.5714594579999357
DoublingFibonacci,3972000,0.5903654169997026
DoublingFibonacci,3984000,0.5936876669998128
DoublingFibonacci,3996000,0.5822927920003167
DoublingFibonacci,4008000,0.5915366660001382
DoublingFibonacci,4020000,0.5882648340002561
DoublingFibonacci,4032000,0.5954172919996381
DoublingFibonacci,4044000,0.5990940829997271
DoublingFibonacci,4056000,0.6087265420001131
DoublingFibonacci,4068000,0.624842875000013
DoublingFibonacci,4080000,0.6131423749998248
DoublingFibonacci,4092000,0.6076492080001117
DoublingFibonacci,4104000,0.6180170829998133
DoublingFibonacci,4116000,0.6260224170000583
DoublingFibonacci,4128000,0.6249187919997894
DoublingFibonacci,4140000,0.6316735830000653
DoublingFibonacci,4152000,0.6460202500002197
DoublingFibonacci,4164000,0.6461689160000788
DoublingFibonacci,4176000,0.6391993749998619
DoublingFibonacci,4188000,0.6364815419997285
DoublingFibonacci,4200000,0.6594579170000543
DoublingFibonacci,4212000,0.6501326659999904
DoublingFibonacci,4224000,0.6544794580004236
DoublingFibonacci,4236000,0.660416916000031
DoublingFibonacci,4248000,0.6774849580001501
DoublingFibonacci,4260000,0.669051583000055
DoublingFibonacci,4272000,0.6729183750003358
DoublingFibonacci,4284000,0.6804864999999154
DoublingFibonacci,4296000,0.672625582999899
DoublingFibonacci,4308000,0.6831609159999061
DoublingFibonacci,4320000,0.6927702920002048
DoublingFibonacci,4332000,0.7114019999999073
DoublingFibonacci,4344000,0.6996690830001171
DoublingFibonacci,4356000,0.6959891669998797
DoublingFibonacci,4368000,0.6915131669998118
DoublingFibonacci,4380000,0.7157556669999394
DoublingFibonacci,4392000,0.7031325000002653
DoublingFibonacci,4404000,0.7110161660002632
DoublingFibonacci,4416000,0.7267648749998443
DoublingFibonacci,4428000,0.7338411670002642
DoublingFibonacci,4440000,0.7233502500002942
DoublingFibonacci,4452000,0.7198611250000795
DoublingFibonacci,4464000,0.7443072080000093
DoublingFibonacci,4476000,0.7371124999999665
DoublingFibonacci,4488000,0.7370723750000252
DoublingFibonacci,4500000,0.7512490419999267
DoublingFibonacci,4512000,0.7661741250003615
DoublingFibonacci,4524000,0.7561907499998597
DoublingFibonacci,4536000,0.7553034999996271
DoublingFibonacci,4548000,0.7648917500000607
DoublingFibonacci,4560000,0.7714842499999577
DoublingFibonacci,4572000,0.7553648749999411
DoublingFibonacci,4584000,0.779838665999705
DoublingFibonacci,4596000,0.7940773750001426
DoublingFibonacci,4608000,0.7887786249998499
DoublingFibonacci,4620000,0.8016779999998107
DoublingFibonacci,4632000,0.7962335419997544
DoublingFibonacci,4644000,0.8124284999998963
DoublingFibonacci,4656000,0.7989832500002194
DoublingFibonacci,4668000,0.8068004589999873
DoublingFibonacci,4680000,0.8219407080000565
DoublingFibonacci,4692000,0.8332460000001447
DoublingFibonacci,4704000,0.8218134999997346
DoublingFibonacci,4716000,0.8209649159998662
DoublingFibonacci,4728000,0.8324313749999419
DoublingFibonacci,4740000,0.8249640409999301
DoublingFibonacci,4752000,0.8391131250000399
DoublingFibonacci,4764000,0.8522250420001001
DoublingFibonacci,4776000,0.8696849580001071
DoublingFibonacci,4788000,0.8494810840002174
DoublingFibonacci,4800000,0.8575823340001989
DoublingFibonacci,4812000,0.8599448750001102
DoublingFibonacci,4824000,0.8736174170003324
DoublingFibonacci,4836000,0.8613213749999886
DoublingFibonacci,4848000,0.8873736249997819
DoublingFibonacci,4860000,0.8924316250004267
DoublingFibonacci,4872000,0.9012089160000869
DoublingFibonacci,4884000,0.892158584000299
DoublingFibonacci,4896000,0.8880959999996776
DoublingFibonacci,4908000,0.9170506659997955
DoublingFibonacci,4920000,0.9059639580000294
DoublingFibonacci,4932000,0.9143720000001849
DoublingFibonacci,4944000,0.9292778330000147
DoublingFibonacci,4956000,0.9494993749999594
DoublingFibonacci,4968000,0.9243345840000075
DoublingFibonacci,4980000,0.9183477500000663
DoublingFibonacci,4992000,0.9392069999998967
DoublingFibonacci,5004000,0.9543986250000671
DoublingFibonacci,5016000,0.9534631249998711
DoublingFibonacci,5028000,0.9418777500000033
DoublingFibonacci,5040000,0.9890907920002974
DoublingFibonacci,5052000,1.0132798750000802
DoublingFibonacci,5064000,0.9934694579997085
DoublingFibonacci,5076000,1.0002324170000065
DoublingFibonacci,5088000,1.0067562920003184
DoublingFibonacci,5100000,0.9870793330001106
DoublingFibonacci,5112000,1.0167770419998305
DoublingFibonacci,5124000,1.0212542079998457
DoublingFibonacci,5136000,1.0268256670001392
DoublingFibonacci,5148000,1.0446817499996541
DoublingFibonacci,5160000,1.0660215409998273
DoublingFibonacci,5172000,1.0778679169998213
DoublingFibonacci,5184000,1.0651497499998186
DoublingFibonacci,5196000,1.0693031669998163
DoublingFibonacci,5208000,1.0702238750000106
DoublingFibonacci,5220000,1.1080864589998782
DoublingFibonacci,5232000,1.101557375000084
DoublingFibonacci,5244000,1.0808883329996206
DoublingFibonacci,5256000,1.1177705409995724
DoublingFibonacci,5268000,1.127976208000291
DoublingFibonacci,5280000,1.1044339169998239
DoublingFibonacci,5292000,1.1060804170001575
DoublingFibonacci,5304000,1.1181734589999905
DoublingFibonacci,5316000,1.1295695829999204
DoublingFibonacci,5328000,1.1283391249999113
DoublingFibonacci,5340000,1.0787734579998869
DoublingFibonacci,5352000,1.233040500000243
DoublingFibonacci,5364000,1.1404071669999212
DoublingFibonacci,5376000,1.1311403749996316
DoublingFibonacci,5388000,1.2264198340003531
DoublingFibonacci,5400000,1.1957518750000418
DoublingFibonacci,5412000,1.242086499999914
DoublingFibonacci,5424000,1.1959053750001658
DoublingFibonacci,5436000,1.3125013340004443
DoublingFibonacci,5448000,1.1915175419999287
DoublingFibonacci,5460000,1.1792237499998919
DoublingFibonacci,5472000,1.2127645830000802
DoublingFibonacci,5484000,1.2449954580001759
DoublingFibonacci,5496000,1.2266315829997438
DoublingFibonacci,5508000,1.5787502079997466
DoublingFibonacci,5520000,1.292159625000295
DoublingFibonacci,5532000,1.2236573750001298
DoublingFibonacci,5544000,1.2550064999995811
DoublingFibonacci,5556000,1.2275776249998671
DoublingFibonacci,5568000,1.2524404999999206
DoublingFibonacci,5580000,1.2396421670000564
DoublingFibonacci,5592000,1.2497197920001781
DoublingFibonacci,5604000,1.2471408749997863
DoublingFibonacci,5616000,1.2480441249999785
DoublingFibonacci,5628000,1.259523333999823
DoublingFibonacci,5640000,1.2843539999998939
DoublingFibonacci,5652000,1.29435708300025
DoublingFibonacci,5664000,1.3381173330003548
DoublingFibonacci,5676000,1.3030117500002234
DoublingFibonacci,5688000,1.3165770830000838
DoublingFibonacci,5700000,1.320041625000158
DoublingFibonacci,5712000,1.3375429999996413
DoublingFibonacci,5724000,1.3245428750001338
DoublingFibonacci,5736000,1.342498040999999
DoublingFibonacci,5748000,1.3895907080000143
DoublingFibonacci,5760000,1.3585107079998124
DoublingFibonacci,5772000,1.3577318749998994
DoublingFibonacci,5784000,1.328727374999744
DoublingFibonacci,5796000,1.397365124999851
DoublingFibonacci,5808000,1.4814537499996732
DoublingFibonacci,5820000,1.3725648330000695
DoublingFibonacci,5832000,1.3791977079999924
DoublingFibonacci,5844000,1.3869498750000275
DoublingFibonacci,5856000,1.3826183329997548
DoublingFibonacci,5868000,1.3986188339999899
DoublingFibonacci,5880000,1.4444869160001872
DoublingFibonacci,5892000,1.407574249999925
DoublingFibonacci,5904000,1.3541278339998826
DoublingFibonacci,5916000,1.4182627079999293
DoublingFibonacci,5928000,1.4717551250000724
DoublingFibonacci,5940000,1.4731892079998943
DoublingFibonacci,5952000,1.5530770000000302
DoublingFibonacci,5964000,1.4145450410001104
DoublingFibonacci,5976000,1.4320550830002503
DoublingFibonacci,5988000,1.4623389589996805
DoublingFibonacci,6000000,1.4297416660001545
GMPDoublingFibonacciOptimized,0,5.409997356764507e-07
GMPDoublingFibonacciOptimized,20000000,0.08546724999996513
GMPDoublingFibonacciOptimized,40000000,0.20620512499999677
GMPDoublingFibonacciOptimized,60000000,0.34962333300018145
GMPDoublingFibonacciOptimized,80000000,0.4793650000001435
GMPDoublingFibonacciOptimized,100000000,0.7959431670001322
GMPDoublingFibonacciOptimized,120000000,0.8935285420002401
GMPDoublingFibonacciOptimized,140000000,0.85768595799982
GMPDoublingFibonacciOptimized,160000000,1.0828885419996368
GMPDoublingFibonacciOptimized,180000000,1.0226474580003924
GMPDoublingFibonacciOptimized,200000000,1.665575957999863
GMPDoublingFibonacciOptimized,220000000,1.8474186250000457
GMPDoublingFibonacciOptimized,240000000,1.8007791660002113
GMPDoublingFibonacciOptimized,260000000,1.9006332089998068
GMPDoublingFibonacciOptimized,280000000,1.8822616249999555
GMPDoublingFibonacciOptimized,300000000,2.2961955840000883
GMPDoublingFibonacciOptimized,320000000,2.3070059169999695
GMPDoublingFibonacciOptimized,340000000,2.2985746250001284
GMPDoublingFibonacciOptimized,360000000,2.282976541000153
GMPDoublingFibonacciOptimized,380000000,2.3189141670000026
GMPDoublingFibonacciOptimized,400000000,3.1677531250002176
GMPDoublingFibonacciOptimized,420000000,3.228861874999893
GMPDoublingFibonacciOptimized,440000000,3.477516041999934
GMPDoublingFibonacciOptimized,460000000,3.2058785839999473
GMPDoublingFibonacciOptimized,480000000,3.3225861669998267
GMPDoublingFibonacciOptimized,500000000,3.787344249999933
GMPDoublingFibonacciOptimized,520000000,3.5817382919999545
GMPDoublingFibonacciOptimized,540000000,3.6105700830003116
GMPDoublingFibonacciOptimized,560000000,3.7774492909998116
GMPDoublingFibonacciOptimized,580000000,4.431533417000082
GMPDoublingFibonacciOptimized,600000000,4.554713457999696
GMPDoublingFibonacciOptimized,620000000,4.402878249999958
GMPDoublingFibonacciOptimized,640000000,4.966741000000184
GMPDoublingFibonacciOptimized,660000000,4.6355583749996185
GMPDoublingFibonacciOptimized,680000000,5.006079290999878
GMPDoublingFibonacciOptimized,700000000,5.043814874999953
GMPDoublingFibonacciOptimized,720000000,4.757600792000176
GMPDoublingFibonacciOptimized,740000000,4.844662792000236
GMPDoublingFibonacciOptimized,760000000,4.818770332999975
GMPDoublingFibonacciOptimized,780000000,6.1167560829999275
GMPDoublingFibonacciOptimized,800000000,6.136360291000074
GMPDoublingFibonacciOptimized,820000000,6.303828750000321
GMPDoublingFibonacciOptimized,840000000,6.216031500000099
GMPDoublingFibonacciOptimized,860000000,6.141186916999686
GMPDoublingFibonacciOptimized,880000000,6.740334833999896
GMPDoublingFibonacciOptimized,900000000,6.551896749999742
GMPDoublingFibonacciOptimized,920000000,6.4645944169997165
GMPDoublingFibonacciOptimized,940000000,6.7638256669997645
GMPDoublingFibonacciOptimized,960000000,6.677451709000252
GMPDoublingFibonacciOptimized,980000000,7.165086916999826
GMPDoublingFibonacciOptimized,1000000000,7.375384500000109
GMPIterativeFibonacci,0,0.00026537499979895074
GMPIterativeFibonacci,100,3.2375000046158675e-05
GMPIterativeFibonacci,200,6.624999969062628e-06
GMPIterativeFibonacci,300,1.0332999863749137e-05
GMPIterativeFibonacci,400,1.1209000149392523e-05
GMPIterativeFibonacci,500,1.4124999779596692e-05
GMPIterativeFibonacci,600,1.712500034045661e-05
GMPIterativeFibonacci,700,2.2666999939247034e-05
GMPIterativeFibonacci,800,2.4375000066356733e-05
GMPIterativeFibonacci,900,2.7999999929306796e-05
GMPIterativeFibonacci,1000,2.9207999887148617e-05
GMPIterativeFibonacci,1100,3.737499991984805e-05
GMPIterativeFibonacci,1200,3.5041999581153505e-05
GMPIterativeFibonacci,1300,3.866599990942632e-05
GMPIterativeFibonacci,1400,4.266699988875189e-05
GMPIterativeFibonacci,1500,4.416699994180817e-05
GMPIterativeFibonacci,1600,5.0707999889709754e-05
GMPIterativeFibonacci,1700,5.054200028098421e-05
GMPIterativeFibonacci,1800,5.504200044015306e-05
GMPIterativeFibonacci,1900,5.899999996472616e-05
GMPIterativeFibonacci,2000,6.283299990172964e-05
GMPIterativeFibonacci,2100,6.329099960566964e-05
GMPIterativeFibonacci,2200,7.058299979689764e-05
GMPIterativeFibonacci,2300,8.112500017887214e-05
GMPIterativeFibonacci,2400,8.729199998924742e-05
GMPIterativeFibonacci,2500,7.720900021013222e-05
GMPIterativeFibonacci,2600,7.937500004118192e-05
GMPIterativeFibonacci,2700,8.387499974560342e-05
GMPIterativeFibonacci,2800,8.625000009487849e-05
GMPIterativeFibonacci,2900,9.983300014937413e-05
GMPIterativeFibonacci,3000,9.516700038147974e-05
GMPIterativeFibonacci,3100,9.887500027616625e-05
GMPIterativeFibonacci,3200,0.00010120800016011344
GMPIterativeFibonacci,3300,0.00010554199980106205
GMPIterativeFibonacci,3400,0.00010720799991759122
GMPIterativeFibonacci,3500,0.00011650000033114338
GMPIterativeFibonacci,3600,0.00011908299984497717
GMPIterativeFibonacci,3700,0.00011725000013029785
GMPIterativeFibonacci,3800,0.0001224999996338738
